time_period,location,location_name,disease_cases,dewpoint_temperature,evi,max_temperature,mean_temperature,min_temperature,ndvi,rainfall_chirps,rainfall_era5,rainfall_iri,relative_humidity,district,year,month,season_label,population,irs_allocated
2024-01,CSiOPKW1OQP,Karama (Nyagatare),19.0,15.4,0.45,27.1,20.8,13.9,0.7,50.3,129.69,163.99,71.3,JVpVNtso1j1,2024,1,2023,34319.0,0.0
2024-02,CSiOPKW1OQP,Karama (Nyagatare),6.0,15.7,0.43,27.7,21.2,13.8,0.66,47.42,176.43,163.99,70.9,JVpVNtso1j1,2024,2,2023,34319.0,0.0
2024-03,CSiOPKW1OQP,Karama (Nyagatare),13.0,15.9,0.44,29.0,21.5,13.5,0.67,74.32,165.17,163.99,70.3,JVpVNtso1j1,2024,3,2023,34319.0,0.0
2024-04,CSiOPKW1OQP,Karama (Nyagatare),9.0,16.8,0.51,26.4,20.2,14.0,0.63,167.59,371.66,163.99,81.0,JVpVNtso1j1,2024,4,2023,34319.0,0.0
2024-05,CSiOPKW1OQP,Karama (Nyagatare),9.0,15.5,0.49,27.9,21.2,14.0,0.73,65.68,168.82,163.99,70.0,JVpVNtso1j1,2024,5,2023,34319.0,0.0
2024-06,CSiOPKW1OQP,Karama (Nyagatare),11.0,11.0,0.39,28.4,21.37,12.6,0.65,1.85,5.19,163.99,50.0,JVpVNtso1j1,2024,6,2023,34319.0,0.0
2024-07,CSiOPKW1OQP,Karama (Nyagatare),2.0,11.3,0.33,29.7,21.89,13.0,0.53,6.7,47.47,163.99,50.1,JVpVNtso1j1,2024,7,2023,34319.0,0.0
2024-08,CSiOPKW1OQP,Karama (Nyagatare),9.0,11.8,0.31,30.1,22.03,13.8,0.53,23.86,20.92,163.99,51.3,JVpVNtso1j1,2024,8,2024,34319.0,0.0
2024-09,CSiOPKW1OQP,Karama (Nyagatare),6.0,13.4,0.36,30.1,21.62,14.0,0.55,101.19,154.15,163.99,58.6,JVpVNtso1j1,2024,9,2024,34319.0,1.0
2024-10,CSiOPKW1OQP,Karama (Nyagatare),4.0,14.9,0.44,27.8,20.3,12.8,0.64,110.87,203.72,163.99,70.1,JVpVNtso1j1,2024,10,2024,34319.0,0.0
2024-11,CSiOPKW1OQP,Karama (Nyagatare),4.0,15.5,0.49,26.4,19.37,12.8,0.65,267.63,444.87,163.99,76.9,JVpVNtso1j1,2024,11,2024,34319.0,0.0
2024-12,CSiOPKW1OQP,Karama (Nyagatare),8.0,14.9,0.45,27.2,19.59,12.5,0.72,81.5,227.95,163.99,73.8,JVpVNtso1j1,2024,12,2024,34319.0,0.0
2025-01,CSiOPKW1OQP,Karama (Nyagatare),23.0,13.5,0.67,27.6,20.77,13.3,0.61,50.26,55.49,163.99,62.0,JVpVNtso1j1,2025,1,2024,36389.0,0.0
2025-02,CSiOPKW1OQP,Karama (Nyagatare),17.0,12.9,1.53,31.3,22.01,13.5,0.57,44.51,54.52,163.99,55.0,JVpVNtso1j1,2025,2,2024,36389.0,0.0
2025-03,CSiOPKW1OQP,Karama (Nyagatare),17.0,13.3,1.49,31.0,21.26,13.2,0.48,139.42,201.3,163.99,65.0,JVpVNtso1j1,2025,3,2024,36389.0,0.0
2025-04,CSiOPKW1OQP,Karama (Nyagatare),6.0,13.3,2.08,26.9,19.72,13.0,0.7,356.03,365.09,163.99,79.92,JVpVNtso1j1,2025,4,2024,36389.0,0.0
2025-05,CSiOPKW1OQP,Karama (Nyagatare),13.0,13.3,2.5,25.9,19.31,13.2,0.71,129.75,69.64,163.99,78.34,JVpVNtso1j1,2025,5,2024,36389.0,0.0
2025-06,CSiOPKW1OQP,Karama (Nyagatare),6.0,13.3,1.84,26.8,19.61,11.9,0.72,25.55,54.68,163.99,68.59,JVpVNtso1j1,2025,6,2024,36389.0,0.0
2025-07,CSiOPKW1OQP,Karama (Nyagatare),18.0,13.3,1.99,27.9,20.42,12.0,0.64,3.7,10.92,163.99,57.88,JVpVNtso1j1,2025,7,2024,36389.0,0.0
2025-08,CSiOPKW1OQP,Karama (Nyagatare),40.0,13.3,1.39,28.4,20.15,11.3,0.58,46.41,64.15,163.99,60.85,JVpVNtso1j1,2025,8,2025,36389.0,0.0
2025-09,CSiOPKW1OQP,Karama (Nyagatare),20.0,13.3,1.35,29.0,21.16,13.2,0.59,53.13,40.85,163.99,60.06,JVpVNtso1j1,2025,9,2025,36389.0,0.0
2025-10,CSiOPKW1OQP,Karama (Nyagatare),46.0,13.3,2.27,27.1,19.62,12.1,0.71,153.1,207.94,163.99,75.63,JVpVNtso1j1,2025,10,2025,36389.0,0.0
2013-01,EritxSJ4SVG,Kabare,886.0,16.8,0.35,30.1,21.8,14.8,0.59,77.8,53.91,84.44,73.3,OmudJVpFUAM,2013,1,2012,35919.0,0.0
2013-02,EritxSJ4SVG,Kabare,999.0,16.1,0.31,30.3,22.4,14.8,0.56,62.26,46.07,49.44,67.6,OmudJVpFUAM,2013,2,2012,35919.0,0.0
2013-03,EritxSJ4SVG,Kabare,562.0,16.9,0.33,31.1,21.4,14.8,0.62,175.25,167.77,122.86,75.6,OmudJVpFUAM,2013,3,2012,35919.0,0.0
2013-04,EritxSJ4SVG,Kabare,479.0,17.4,0.34,27.2,20.6,14.8,0.48,140.24,199.58,186.43,82.1,OmudJVpFUAM,2013,4,2012,35919.0,0.0
2013-05,EritxSJ4SVG,Kabare,1142.0,15.8,0.46,26.6,21.1,14.8,0.69,51.96,88.6,34.99,71.9,OmudJVpFUAM,2013,5,2012,35919.0,0.0
2013-06,EritxSJ4SVG,Kabare,1303.0,11.7,0.35,28.6,22.4,14.8,0.55,26.165,0.19,0.0,51.0,OmudJVpFUAM,2013,6,2012,35919.0,0.0
2013-07,EritxSJ4SVG,Kabare,509.0,9.8,0.27,29.7,23.0,14.8,0.48,0.37,0.67,0.0,43.1,OmudJVpFUAM,2013,7,2012,35919.0,0.0
2013-08,EritxSJ4SVG,Kabare,239.0,12.6,0.23,29.8,22.4,14.8,0.41,9.59,24.02,60.29,54.0,OmudJVpFUAM,2013,8,2013,35919.0,0.0
2013-09,EritxSJ4SVG,Kabare,219.0,15.7,0.22,29.8,21.5,14.9,0.4,72.78,97.24,98.7,69.3,OmudJVpFUAM,2013,9,2013,35919.0,0.0
2013-10,EritxSJ4SVG,Kabare,671.0,15.4,0.24,28.8,21.3,14.0,0.45,68.38,77.82,25.85,69.0,OmudJVpFUAM,2013,10,2013,35919.0,0.0
2013-11,EritxSJ4SVG,Kabare,1141.0,16.8,0.34,27.4,20.6,14.6,0.57,150.06,155.11,88.99,78.8,OmudJVpFUAM,2013,11,2013,35919.0,0.0
2013-12,EritxSJ4SVG,Kabare,1835.0,16.8,0.28,26.9,20.6,15.0,0.42,111.42,125.49,38.14,78.6,OmudJVpFUAM,2013,12,2013,35919.0,0.0
2014-01,EritxSJ4SVG,Kabare,2216.0,16.4,0.29,27.4,21.4,14.5,0.52,63.78,80.14,54.43,73.3,OmudJVpFUAM,2014,1,2013,36997.0,0.0
2014-02,EritxSJ4SVG,Kabare,1336.0,16.1,0.25,30.0,22.1,15.5,0.51,94.3,60.09,170.86,69.0,OmudJVpFUAM,2014,2,2013,36997.0,0.0
2014-03,EritxSJ4SVG,Kabare,1100.0,16.8,0.3,29.1,21.5,15.0,0.51,143.79,116.79,75.72,74.6,OmudJVpFUAM,2014,3,2013,36997.0,0.0
2014-04,EritxSJ4SVG,Kabare,1072.0,16.8,0.44,28.1,20.8,14.9,0.67,110.47,110.94,92.57,77.8,OmudJVpFUAM,2014,4,2013,36997.0,0.0
2014-05,EritxSJ4SVG,Kabare,2192.0,15.4,0.34,28.0,21.8,15.0,0.53,36.92,40.32,7.71,67.1,OmudJVpFUAM,2014,5,2013,36997.0,0.0
2014-06,EritxSJ4SVG,Kabare,1717.0,13.6,0.29,29.2,22.3,14.0,0.49,6.7,16.15,3.28,57.9,OmudJVpFUAM,2014,6,2013,36997.0,0.0
2014-07,EritxSJ4SVG,Kabare,1093.0,11.5,0.23,29.4,22.6,14.7,0.41,10.045,18.95,7.44,49.8,OmudJVpFUAM,2014,7,2013,36997.0,0.0
2014-08,EritxSJ4SVG,Kabare,901.0,14.6,0.22,28.8,21.4,15.4,0.41,13.39,68.78,68.13,65.2,OmudJVpFUAM,2014,8,2014,36997.0,0.0
2014-09,EritxSJ4SVG,Kabare,1645.0,15.4,0.27,28.2,20.8,14.2,0.46,54.8,84.91,82.14,71.1,OmudJVpFUAM,2014,9,2014,36997.0,0.0
2014-10,EritxSJ4SVG,Kabare,2804.0,16.4,0.33,28.5,21.1,15.2,0.56,102.2,146.21,127.41,74.3,OmudJVpFUAM,2014,10,2014,36997.0,0.0
2014-11,EritxSJ4SVG,Kabare,4562.0,16.8,0.42,27.3,21.2,14.9,0.67,128.45,97.58,67.56,76.3,OmudJVpFUAM,2014,11,2014,36997.0,0.0
2014-12,EritxSJ4SVG,Kabare,4974.0,16.6,0.38,27.7,21.2,15.1,0.68,67.74,105.7,90.14,74.7,OmudJVpFUAM,2014,12,2014,36997.0,0.0
2015-01,EritxSJ4SVG,Kabare,3795.0,15.4,0.37,29.6,22.2,14.7,0.6,25.07,44.69,15.72,65.6,OmudJVpFUAM,2015,1,2014,38921.0,0.0
2015-02,EritxSJ4SVG,Kabare,2483.0,16.3,0.34,30.1,22.3,15.3,0.51,54.03,74.64,55.99,68.9,OmudJVpFUAM,2015,2,2014,38921.0,0.0
2015-03,EritxSJ4SVG,Kabare,1188.0,16.0,0.32,30.3,22.0,15.0,0.52,126.66,118.03,87.43,68.8,OmudJVpFUAM,2015,3,2014,38921.0,0.0
2015-04,EritxSJ4SVG,Kabare,1784.0,17.3,0.38,27.1,20.5,14.4,0.61,206.36,182.29,202.43,81.8,OmudJVpFUAM,2015,4,2014,38921.0,0.0
2015-05,EritxSJ4SVG,Kabare,2605.0,16.4,0.46,27.4,21.4,15.4,0.72,53.1,58.42,67.14,73.6,OmudJVpFUAM,2015,5,2014,38921.0,0.0
2015-06,EritxSJ4SVG,Kabare,3340.0,14.7,0.44,28.0,22.3,15.5,0.68,10.43,22.71,66.71,62.0,OmudJVpFUAM,2015,6,2014,38921.0,0.0
2015-07,EritxSJ4SVG,Kabare,2226.0,11.6,0.32,30.5,23.1,14.3,0.55,5.24,3.64,0.0,48.3,OmudJVpFUAM,2015,7,2014,38921.0,0.0
2015-08,EritxSJ4SVG,Kabare,702.0,11.5,0.24,30.4,23.3,14.3,0.44,10.89,13.83,3.86,47.4,OmudJVpFUAM,2015,8,2015,38921.0,0.0
2015-09,EritxSJ4SVG,Kabare,390.0,15.1,0.22,30.6,22.5,14.7,0.4,37.52,59.32,37.73,63.1,OmudJVpFUAM,2015,9,2015,38921.0,0.0
2015-10,EritxSJ4SVG,Kabare,1009.0,16.8,0.21,29.2,21.5,16.0,0.42,86.62,188.89,79.99,75.0,OmudJVpFUAM,2015,10,2015,38921.0,0.0
2015-11,EritxSJ4SVG,Kabare,4179.0,17.4,0.33,26.3,20.6,15.2,0.54,124.46,174.1,95.84,82.3,OmudJVpFUAM,2015,11,2015,38921.0,0.0
2015-12,EritxSJ4SVG,Kabare,5580.0,17.4,0.4,27.1,21.0,15.4,0.61,77.11,95.45,48.41,79.9,OmudJVpFUAM,2015,12,2015,38921.0,0.0
2016-01,EritxSJ4SVG,Kabare,2568.0,17.6,0.35,28.0,21.8,15.8,0.59,88.46,73.89,34.42,76.7,OmudJVpFUAM,2016,1,2015,40945.0,0.0
2016-02,EritxSJ4SVG,Kabare,1524.0,17.1,0.28,30.2,23.1,16.4,0.48,57.68,53.41,58.56,68.7,OmudJVpFUAM,2016,2,2015,40945.0,0.0
2016-03,EritxSJ4SVG,Kabare,887.0,17.7,0.32,30.1,23.1,16.4,0.51,160.81,70.91,47.12,71.7,OmudJVpFUAM,2016,3,2015,40945.0,0.0
2016-04,EritxSJ4SVG,Kabare,1071.0,18.0,0.42,27.2,21.2,16.4,0.62,180.27,174.31,152.85,81.8,OmudJVpFUAM,2016,4,2015,40945.0,0.0
2016-05,EritxSJ4SVG,Kabare,3536.0,15.5,0.42,28.4,22.1,15.4,0.66,48.24,42.03,19.58,65.9,OmudJVpFUAM,2016,5,2015,40945.0,0.0
2016-06,EritxSJ4SVG,Kabare,3785.0,12.2,0.31,28.4,22.4,14.9,0.54,25.025,4.38,0.0,52.5,OmudJVpFUAM,2016,6,2015,40945.0,0.0
2016-07,EritxSJ4SVG,Kabare,1524.0,10.4,0.24,30.7,23.0,15.0,0.43,1.81,0.6,0.0,44.8,OmudJVpFUAM,2016,7,2015,40945.0,0.0
2016-08,EritxSJ4SVG,Kabare,839.0,10.4,0.21,31.4,23.5,14.9,0.37,6.28,4.72,0.58,43.7,OmudJVpFUAM,2016,8,2016,40945.0,0.0
2016-09,EritxSJ4SVG,Kabare,599.0,13.8,0.18,30.7,22.9,16.1,0.35,42.84,52.91,43.56,56.4,OmudJVpFUAM,2016,9,2016,40945.0,0.0
2016-10,EritxSJ4SVG,Kabare,2446.0,15.8,0.27,29.4,22.1,15.5,0.45,107.88,85.52,16.29,67.6,OmudJVpFUAM,2016,10,2016,40945.0,0.0
2016-11,EritxSJ4SVG,Kabare,4019.0,17.0,0.34,27.3,21.0,15.8,0.57,125.49,148.67,117.55,78.0,OmudJVpFUAM,2016,11,2016,40945.0,0.0
2016-12,EritxSJ4SVG,Kabare,3472.0,16.6,0.39,27.6,21.4,14.6,0.59,69.21,81.77,48.85,74.3,OmudJVpFUAM,2016,12,2016,40945.0,0.0
2017-01,EritxSJ4SVG,Kabare,6323.0,15.3,0.27,30.2,22.3,15.5,0.49,46.4,68.2,6.57,64.5,OmudJVpFUAM,2017,1,2016,40948.0,0.0
2017-02,EritxSJ4SVG,Kabare,3993.0,16.8,0.28,28.8,21.8,15.3,0.5,59.31,99.94,17.87,73.2,OmudJVpFUAM,2017,2,2016,40948.0,0.0
2017-03,EritxSJ4SVG,Kabare,1276.0,17.4,0.35,28.4,21.5,15.0,0.54,100.39,129.62,55.57,77.4,OmudJVpFUAM,2017,3,2016,40948.0,0.0
2017-04,EritxSJ4SVG,Kabare,2261.0,16.6,0.44,28.9,21.3,14.9,0.63,102.29,100.4,29.86,74.5,OmudJVpFUAM,2017,4,2016,40948.0,0.0
2017-05,EritxSJ4SVG,Kabare,4303.0,15.6,0.48,29.4,21.3,15.0,0.7,135.99,73.06,13.0,70.1,OmudJVpFUAM,2017,5,2016,40948.0,0.0
2017-06,EritxSJ4SVG,Kabare,5711.0,12.4,0.34,29.5,23.0,15.5,0.57,68.83,1.74,0.0,51.2,OmudJVpFUAM,2017,6,2016,40948.0,0.0
2017-07,EritxSJ4SVG,Kabare,4503.0,11.6,0.27,30.2,23.5,15.5,0.46,1.67,2.38,0.0,47.3,OmudJVpFUAM,2017,7,2016,40948.0,0.0
2017-08,EritxSJ4SVG,Kabare,1793.0,13.6,0.24,29.4,22.8,15.8,0.4,20.02,31.78,1.72,56.3,OmudJVpFUAM,2017,8,2017,40948.0,0.0
2017-09,EritxSJ4SVG,Kabare,1781.0,15.7,0.22,28.6,21.7,14.5,0.41,69.9,79.2,25.71,68.5,OmudJVpFUAM,2017,9,2017,40948.0,0.0
2017-10,EritxSJ4SVG,Kabare,2849.0,16.2,0.22,30.1,21.9,14.7,0.39,103.98,106.66,20.27,70.1,OmudJVpFUAM,2017,10,2017,40948.0,0.0
2017-11,EritxSJ4SVG,Kabare,2934.0,16.8,0.32,26.9,20.9,14.9,0.55,141.43,135.34,50.44,77.4,OmudJVpFUAM,2017,11,2017,40948.0,0.0
2017-12,EritxSJ4SVG,Kabare,5045.0,16.6,0.38,27.5,21.5,15.0,0.58,64.41,96.27,4.58,73.9,OmudJVpFUAM,2017,12,2017,40948.0,0.0
2018-01,EritxSJ4SVG,Kabare,5872.0,16.5,0.22,27.1,20.9,14.5,0.38,116.89,126.14,52.14,75.7,OmudJVpFUAM,2018,1,2017,41920.0,0.0
2018-02,EritxSJ4SVG,Kabare,1864.0,16.8,0.27,29.0,22.2,15.6,0.46,40.7,97.04,5.15,71.8,OmudJVpFUAM,2018,2,2017,41920.0,0.0
2018-03,EritxSJ4SVG,Kabare,3484.0,17.3,0.3,27.6,21.1,15.7,0.52,223.63,143.47,139.16,78.8,OmudJVpFUAM,2018,3,2017,41920.0,0.0
2018-04,EritxSJ4SVG,Kabare,3892.0,17.3,0.32,26.6,20.2,15.5,0.48,285.41,279.27,170.29,83.5,OmudJVpFUAM,2018,4,2017,41920.0,0.0
2018-05,EritxSJ4SVG,Kabare,5451.0,16.1,0.46,26.5,20.8,14.4,0.68,104.56,73.95,57.84,74.4,OmudJVpFUAM,2018,5,2017,41920.0,0.0
2018-06,EritxSJ4SVG,Kabare,2754.0,12.6,0.39,29.0,21.8,14.4,0.66,74.89,5.81,4.0,56.0,OmudJVpFUAM,2018,6,2017,41920.0,0.0
2018-07,EritxSJ4SVG,Kabare,4233.0,10.4,0.3,28.3,21.5,12.7,0.52,45.22,6.32,41.01,49.2,OmudJVpFUAM,2018,7,2017,41920.0,0.0
2018-08,EritxSJ4SVG,Kabare,2795.0,13.6,0.26,29.3,21.4,14.2,0.45,15.55,94.82,51.28,61.1,OmudJVpFUAM,2018,8,2018,41920.0,0.0
2018-09,EritxSJ4SVG,Kabare,2458.0,15.6,0.26,28.5,21.4,14.6,0.46,33.63,47.57,11.99,69.5,OmudJVpFUAM,2018,9,2018,41920.0,0.0
2018-10,EritxSJ4SVG,Kabare,2851.0,15.9,0.24,28.5,21.5,14.9,0.46,75.69,113.76,29.43,70.5,OmudJVpFUAM,2018,10,2018,41920.0,0.0
2018-11,EritxSJ4SVG,Kabare,4674.0,17.0,0.3,27.4,21.6,15.4,0.52,101.52,95.39,60.01,75.1,OmudJVpFUAM,2018,11,2018,41920.0,0.0
2018-12,EritxSJ4SVG,Kabare,7498.0,17.1,0.35,27.1,20.9,15.4,0.58,182.67,113.11,70.44,79.0,OmudJVpFUAM,2018,12,2018,41920.0,0.0
2019-01,EritxSJ4SVG,Kabare,9486.0,16.7,0.33,28.5,21.9,15.5,0.58,128.74,72.33,58.57,72.3,OmudJVpFUAM,2019,1,2018,43324.0,0.0
2019-02,EritxSJ4SVG,Kabare,6745.0,16.6,0.26,29.6,22.5,16.0,0.5,65.55,68.44,28.58,69.1,OmudJVpFUAM,2019,2,2018,43324.0,0.0
2019-03,EritxSJ4SVG,Kabare,4009.0,16.7,0.29,30.4,22.6,15.0,0.5,90.97,93.91,72.86,69.3,OmudJVpFUAM,2019,3,2018,43324.0,0.0
2019-04,EritxSJ4SVG,Kabare,4740.0,17.6,0.36,28.8,21.7,16.0,0.65,136.6,127.54,111.56,77.6,OmudJVpFUAM,2019,4,2018,43324.0,0.0
2019-05,EritxSJ4SVG,Kabare,3490.0,17.3,0.39,27.1,21.1,15.7,0.54,149.97,86.44,53.72,78.8,OmudJVpFUAM,2019,5,2018,43324.0,1.0
2019-06,EritxSJ4SVG,Kabare,2444.0,14.8,0.36,27.8,21.9,15.1,0.58,5.3,46.24,22.43,64.1,OmudJVpFUAM,2019,6,2018,43324.0,0.0
2019-07,EritxSJ4SVG,Kabare,1537.0,12.9,0.29,30.1,22.4,14.1,0.51,2.24,10.58,3.29,55.0,OmudJVpFUAM,2019,7,2018,43324.0,0.0
2019-08,EritxSJ4SVG,Kabare,679.0,13.3,0.23,29.6,22.6,14.5,0.42,21.0,32.86,9.44,55.8,OmudJVpFUAM,2019,8,2019,43324.0,0.0
2019-09,EritxSJ4SVG,Kabare,612.0,15.4,0.22,29.4,22.0,15.6,0.39,63.01,62.97,48.85,66.3,OmudJVpFUAM,2019,9,2019,43324.0,0.0
2019-10,EritxSJ4SVG,Kabare,658.0,16.7,0.25,26.5,20.5,14.3,0.42,99.31,194.19,80.43,78.7,OmudJVpFUAM,2019,10,2019,43324.0,0.0
2019-11,EritxSJ4SVG,Kabare,589.0,17.0,0.39,27.1,21.3,14.4,0.55,143.46,105.7,98.15,76.7,OmudJVpFUAM,2019,11,2019,43324.0,0.0
2019-12,EritxSJ4SVG,Kabare,742.0,17.4,0.4,27.4,20.7,14.5,0.57,88.54,183.63,82.29,81.6,OmudJVpFUAM,2019,12,2019,43324.0,0.0
2020-01,EritxSJ4SVG,Kabare,897.0,17.3,0.38,29.1,21.7,15.5,0.66,120.2,77.27,80.0,76.1,OmudJVpFUAM,2020,1,2019,44749.0,0.0
2020-02,EritxSJ4SVG,Kabare,1253.0,17.8,0.4,28.7,21.9,16.2,0.61,141.92,130.62,79.15,77.7,OmudJVpFUAM,2020,2,2019,44749.0,0.0
2020-03,EritxSJ4SVG,Kabare,1225.0,18.0,0.31,28.5,21.6,15.8,0.45,151.59,160.02,170.43,79.9,OmudJVpFUAM,2020,3,2019,44749.0,0.0
2020-04,EritxSJ4SVG,Kabare,937.0,17.7,0.48,28.1,21.2,16.1,0.7,190.8,209.04,142.41,80.3,OmudJVpFUAM,2020,4,2019,44749.0,0.0
2020-05,EritxSJ4SVG,Kabare,1122.0,16.0,0.44,27.8,21.7,14.5,0.65,45.74,51.48,31.87,70.1,OmudJVpFUAM,2020,5,2019,44749.0,1.0
2020-06,EritxSJ4SVG,Kabare,805.0,13.6,0.4,28.0,22.1,14.7,0.64,2.71,32.09,11.0,58.4,OmudJVpFUAM,2020,6,2019,44749.0,0.0
2020-07,EritxSJ4SVG,Kabare,666.0,11.1,0.3,29.4,22.4,14.1,0.53,2.44,3.68,0.0,48.8,OmudJVpFUAM,2020,7,2019,44749.0,0.0
2020-08,EritxSJ4SVG,Kabare,709.0,13.1,0.25,30.9,23.1,15.1,0.45,5.78,17.91,7.73,53.1,OmudJVpFUAM,2020,8,2020,44749.0,0.0
2020-09,EritxSJ4SVG,Kabare,691.0,14.5,0.22,30.7,22.4,15.1,0.41,38.59,50.16,22.56,61.3,OmudJVpFUAM,2020,9,2020,44749.0,0.0
2020-10,EritxSJ4SVG,Kabare,674.0,16.0,0.23,28.9,21.8,15.8,0.43,188.93,101.6,62.15,69.8,OmudJVpFUAM,2020,10,2020,44749.0,0.0
2020-11,EritxSJ4SVG,Kabare,401.0,16.9,0.32,27.1,20.8,14.9,0.57,111.69,141.44,128.14,78.8,OmudJVpFUAM,2020,11,2020,44749.0,0.0
2020-12,EritxSJ4SVG,Kabare,480.0,16.6,0.41,26.8,21.1,15.1,0.62,187.62,85.8,34.44,75.8,OmudJVpFUAM,2020,12,2020,44749.0,0.0
2021-01,EritxSJ4SVG,Kabare,1036.0,16.5,0.38,27.7,21.2,15.4,0.64,59.64,93.95,120.88,74.7,OmudJVpFUAM,2021,1,2020,45784.0,0.0
2021-02,EritxSJ4SVG,Kabare,856.0,16.7,0.37,28.7,21.8,15.4,0.62,89.72,76.71,49.0,72.6,OmudJVpFUAM,2021,2,2020,45784.0,0.0
2021-03,EritxSJ4SVG,Kabare,896.0,16.1,0.34,29.9,22.0,15.3,0.63,121.43,100.21,68.56,69.4,OmudJVpFUAM,2021,3,2020,45784.0,1.0
2021-04,EritxSJ4SVG,Kabare,586.0,16.9,0.44,26.6,20.9,15.0,0.66,126.18,109.5,134.73,78.2,OmudJVpFUAM,2021,4,2020,45784.0,0.0
2021-05,EritxSJ4SVG,Kabare,394.0,16.2,0.37,27.5,21.1,14.9,0.53,182.46,123.23,56.71,73.3,OmudJVpFUAM,2021,5,2020,45784.0,0.0
2021-06,EritxSJ4SVG,Kabare,454.0,12.4,0.37,28.9,22.1,14.8,0.6,0.46,3.6,33.57,54.1,OmudJVpFUAM,2021,6,2020,45784.0,0.0
2021-07,EritxSJ4SVG,Kabare,172.0,9.8,0.27,29.3,22.4,14.0,0.48,5.97,4.32,0.29,44.8,OmudJVpFUAM,2021,7,2020,45784.0,0.0
2021-08,EritxSJ4SVG,Kabare,180.0,12.6,0.23,32.9,22.4,14.7,0.42,11.48,36.61,13.99,53.6,OmudJVpFUAM,2021,8,2021,45784.0,0.0
2021-09,EritxSJ4SVG,Kabare,173.0,15.1,0.24,29.8,22.0,15.4,0.42,45.45,75.93,18.13,65.3,OmudJVpFUAM,2021,9,2021,45784.0,0.0
2021-10,EritxSJ4SVG,Kabare,80.0,15.9,0.28,29.4,22.5,16.3,0.48,104.81,70.18,69.45,66.2,OmudJVpFUAM,2021,10,2021,45784.0,1.0
2021-11,EritxSJ4SVG,Kabare,94.0,16.0,0.29,29.8,21.8,15.3,0.46,94.96,77.0,34.0,69.6,OmudJVpFUAM,2021,11,2021,45784.0,0.0
2021-12,EritxSJ4SVG,Kabare,113.0,16.8,0.3,27.7,21.6,15.7,0.49,122.02,110.7,60.02,74.4,OmudJVpFUAM,2021,12,2021,45784.0,0.0
2022-01,EritxSJ4SVG,Kabare,128.0,15.6,0.29,29.2,21.6,14.9,0.54,97.2,72.84,59.57,68.8,OmudJVpFUAM,2022,1,2021,40228.0,0.0
2022-02,EritxSJ4SVG,Kabare,141.0,16.7,0.32,27.6,21.1,15.0,0.57,114.48,99.38,164.58,76.1,OmudJVpFUAM,2022,2,2021,40228.0,0.0
2022-03,EritxSJ4SVG,Kabare,89.0,16.4,0.34,29.8,22.2,14.3,0.58,114.96,75.92,94.99,69.6,OmudJVpFUAM,2022,3,2021,40228.0,0.0
2022-04,EritxSJ4SVG,Kabare,70.0,16.6,0.4,29.4,21.5,15.2,0.68,176.19,156.71,163.3,73.9,OmudJVpFUAM,2022,4,2021,40228.0,0.0
2022-05,EritxSJ4SVG,Kabare,75.0,15.9,0.43,28.0,21.3,14.6,0.67,76.51,70.46,65.28,71.2,OmudJVpFUAM,2022,5,2021,40228.0,0.0
2022-06,EritxSJ4SVG,Kabare,68.0,12.1,0.38,28.8,21.4,13.7,0.6,2.65,1.7,0.0,55.7,OmudJVpFUAM,2022,6,2021,40228.0,0.0
2022-07,EritxSJ4SVG,Kabare,44.0,9.7,0.27,29.5,22.2,13.8,0.48,3.3,14.8,2.57,44.8,OmudJVpFUAM,2022,7,2021,40228.0,0.0
2022-08,EritxSJ4SVG,Kabare,41.0,13.4,0.25,29.7,21.7,14.9,0.45,19.59,68.95,23.15,59.3,OmudJVpFUAM,2022,8,2022,40228.0,0.0
2022-09,EritxSJ4SVG,Kabare,31.0,15.1,0.24,28.3,21.8,15.6,0.43,47.73,46.35,76.56,66.0,OmudJVpFUAM,2022,9,2022,40228.0,0.0
2022-10,EritxSJ4SVG,Kabare,21.0,15.0,0.32,30.6,22.5,15.3,0.53,72.92,51.44,63.7,62.6,OmudJVpFUAM,2022,10,2022,40228.0,1.0
2022-11,EritxSJ4SVG,Kabare,44.0,16.5,0.38,28.5,20.8,15.3,0.56,117.92,180.04,147.0,76.4,OmudJVpFUAM,2022,11,2022,40228.0,0.0
2022-12,EritxSJ4SVG,Kabare,45.0,16.3,0.37,27.0,20.6,14.8,0.65,101.56,138.35,58.58,76.2,OmudJVpFUAM,2022,12,2022,40228.0,0.0
2023-01,EritxSJ4SVG,Kabare,28.0,15.2,0.33,29.8,21.5,14.5,0.58,115.23,36.91,44.73,67.4,OmudJVpFUAM,2023,1,2022,40995.0,0.0
2023-02,EritxSJ4SVG,Kabare,37.0,15.2,0.27,31.2,22.8,15.4,0.42,31.92,72.0,60.16,62.0,OmudJVpFUAM,2023,2,2022,40995.0,0.0
2023-03,EritxSJ4SVG,Kabare,22.0,16.8,0.28,29.4,20.9,15.1,0.49,171.47,177.74,165.71,77.2,OmudJVpFUAM,2023,3,2022,40995.0,0.0
2023-04,EritxSJ4SVG,Kabare,17.0,17.2,0.43,27.6,20.8,15.2,0.63,157.57,189.41,152.57,79.9,OmudJVpFUAM,2023,4,2022,40995.0,0.0
2023-05,EritxSJ4SVG,Kabare,13.0,16.2,0.45,29.0,22.2,15.6,0.71,57.24,64.79,69.57,69.0,OmudJVpFUAM,2023,5,2022,40995.0,0.0
